codeAiot;raisonSociale;adresse1;adresse2;adresse3;codePostal;codeInsee;commune;codeNaf;numeroSiret;coordonneeX;coordonneeY;systemeCoordonnees;longitude;latitude;bovins;porcs;volailles;carriere;eolienne;industrie;prioriteNationale;statutSeveso;ied;serviceAiot;etatActivite;regimeVigueur;url;structure;etablissement;libelle_complet;nom_commune;epci_siren;epci_nom
0005206239;GASCOGNE BOIS;Route de Sore;;;33113;33484;Saint-Symphorien;16;50171941300012;419360;6371284;2154;-0.523895;44.384225;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206239;GASCOGNE BOIS;;GASCOGNE BOIS;Saint-Symphorien;200043974;CC du Sud Gironde
0005212229;CHATEAU PARADIS CASSEUIL;CHATEAU DU SIRON;;;33490;33444;Saint-Martin-de-Sescas;01;79248292900025;449680;6394146;2154;-0.15507;44.601388;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212229;CHATEAU PARADIS CASSEUIL;;CHATEAU PARADIS CASSEUIL;Saint-Martin-de-Sescas;200044394;CC du Réolais en Sud Gironde
0005201256;BORDEAUX METROPOLE;Avenue de Touban;;;33160;33449;Saint-Médard-en-Jalles;84;24330031600011;406360;6424571;2154;-0.718383;44.858076;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201256;BORDEAUX METROPOLE;Saint-Médard-en-Jalles;BORDEAUX METROPOLE — Saint-Médard-en-Jalles;Saint-Médard-en-Jalles;243300316;Bordeaux Métropole
0005207993;LALANNE J et F.- IC;Estigeac Ouest;;;33127;33273;Martignas-sur-Jalle;;49984430600021;401685;6422980;2154;-0.776531;44.841771;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207993;LALANNE J et F.- IC;;LALANNE J et F.- IC;Martignas-sur-Jalle;243300316;Bordeaux Métropole
0005200249;FORESA FRANCE SAS;Avenue des Industries;;;33440;33003;Ambarès-et-Lagrave;20;38357389600032;422303;6431381;2154;-0.520613;44.925903;false;false;false;false;false;true;true;Seveso seuil haut;true;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200249;FORESA FRANCE SAS;;FORESA FRANCE SAS;Ambarès-et-Lagrave;243300316;Bordeaux Métropole
0005200266;ORION ENGINEERED CARBONS S.A.S.;Route du Bec-Lieu-dit Saint-Vincent;;;33810;33004;Ambès;20;46120049500012;417555;6442361;2154;-0.587045;45.02274;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200266;ORION ENGINEERED CARBONS S.A.S.;;ORION ENGINEERED CARBONS S.A.S.;Ambès;243300316;Bordeaux Métropole
0053317933;VIGNOBLES MALLARD;;766, Naudonnet;;33760;33156;Escoussans;;44346910100010;439881;6402268;2154;-0.282692;44.670852;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053317933;VIGNOBLES MALLARD;;VIGNOBLES MALLARD;Escoussans;200069581;CC Convergence Garonne
0053325085;DAL PRA JEAN-CLAUDE;;2 Rouchereau sud;;33790;33372;Saint-Antoine-du-Queyret;01;41769105200019;463589;6411647;2154;0.011725;44.763697;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325085;DAL PRA JEAN-CLAUDE;;DAL PRA JEAN-CLAUDE;Saint-Antoine-du-Queyret;200069599;CC Rurales de l'Entre-Deux-Mers
0003103980;CA LOGISTIQUES;20, rue de Betnoms;ZA La Morandière;;33185;33200;Le Haillan;;43860231000049;409354;6426050;2154;-0.681398;44.87264;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103980;CA LOGISTIQUES;;CA LOGISTIQUES;Le Haillan;243300316;Bordeaux Métropole
0005206589;DARBONNE Pépinière (Groupe PLANASA FRANCE);8229 AV DES PYRENEES - Départementale D1010;Dom. de Saint-Jacques;Point GPS : 44.67025663651796, -0.7330656323683944;33114;33029;Le Barp;46;43394590400012;404242;6403827;2154;-0.732755;44.670625;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206589;DARBONNE Pépinière (Groupe PLANASA FRANCE);;DARBONNE Pépinière (Groupe PLANASA FRANCE);Le Barp;243301405;CC du Val de l'Eyre
0005214267;SCEA (a supprimer);Larouderas;;;33124;33002;Aillas;01;49321368000017;456412;6381070;2154;-0.063914;44.486151;false;false;false;false;false;true;false;Non Seveso;false;DDPP 33;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214267;SCEA (a supprimer);;SCEA (a supprimer);Aillas;200044394;CC du Réolais en Sud Gironde
0005206258;COMPTOIR BORDELAIS DU BOIS;Cours Henri Brunet;Bassin à Flot n° 1;;33300;33063;Bordeaux;46;39752915700018;419054;6425076;2154;-0.558148;44.867882;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206258;COMPTOIR BORDELAIS DU BOIS;;COMPTOIR BORDELAIS DU BOIS;Bordeaux;243300316;Bordeaux Métropole
0005201375;O-I France SAS;Route de BSN;B.P. N° 1;;33870;33539;Vayres;23;33903070200130;436035;6428671;2154;-0.345279;44.9069;false;false;false;false;false;true;true;Non Seveso;true;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201375;O-I France SAS;;O-I France SAS;Vayres;200070092;CA du Libournais
0100042458;BORDEAUX METROPOLE;Rue des Frères Portman;;;33000;33063;BORDEAUX;84;24330031600011;417407;6424380;2154;-0.57858;44.860952;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100042458;BORDEAUX METROPOLE;BORDEAUX — Rue des Frères Portman;BORDEAUX METROPOLE — BORDEAUX — Rue des Frères Portman;Bordeaux;243300316;Bordeaux Métropole
0003104841;LAFARGE GRANULATS (LG);lieux-dits La Communauté et Petit Barail;;;33230;33001;Abzac;08;56211088201575;453714;6439180;2154;-0.126743;45.007961;false;false;false;true;false;false;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104841;LAFARGE GRANULATS (LG);Abzac;LAFARGE GRANULATS (LG) — Abzac;Abzac;200070092;CA du Libournais
0005212070;STE CIV EXPL CHAT MONBRISON;CHATEAU MONBRISON;;;33460;33012;Arsac;01;32814138700014;410380;6440252;2154;-0.676791;45.0008;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212070;STE CIV EXPL CHAT MONBRISON;;STE CIV EXPL CHAT MONBRISON;Arsac;243301447;CC Médoc Estuaire
0053318450;CHATEAU LES ORMES DE PEZ;;CHATEAU DES ORMES DE PEZ;;33180;33395;Saint-Estèphe;01;39887414900022;403042;6468327;2154;-0.786888;45.250185;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318450;CHATEAU LES ORMES DE PEZ;;CHATEAU LES ORMES DE PEZ;Saint-Estèphe;200069995;CC Médoc Coeur de Presqu'île
0005200848;FAUCHE Energie (ex. ELECTRO DIESEL);ZI de Dumes;Rue Calderon;;33210;33227;Langon;27;37782862900016;442768;6387901;2154;-0.238867;44.542695;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200848;FAUCHE Energie (ex. ELECTRO DIESEL);;FAUCHE Energie (ex. ELECTRO DIESEL);Langon;200043974;CC du Sud Gironde
0003105849;CMGO (ex GAIA Ex Fabrimaco);8 Chemin de Monfaucon;;;33127;33273;Martignas-sur-Jalle;;;401369;6423341;2154;-0.780743;44.844881;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105849;CMGO (ex GAIA Ex Fabrimaco);;CMGO (ex GAIA Ex Fabrimaco);Martignas-sur-Jalle;243300316;Bordeaux Métropole
0005200433;WINTERSTEIN Antoine;Route de Parempuyre-Petit Lacanau;Avenue du 11 novembre;;33290;33056;Blanquefort;37;47211026100022;415006;6432148;2154;-0.613441;44.929835;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200433;WINTERSTEIN Antoine;;WINTERSTEIN Antoine;Blanquefort;243300316;Bordeaux Métropole
0003102451;La Forestière Girondine;12 allée de la Crois d'Hins;;;33380;33284;Mios;02;38928115500033;391000;6398500;2154;-0.896302;44.616967;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102451;La Forestière Girondine;;La Forestière Girondine;Mios;243301504;CA du Bassin d'Arcachon Nord (COBAN)
0053321164;CRICKET SAS;;CHATEAU LASSEGUE;;33330;33420;Saint-Hippolyte;;44970525000024;453516;6424339;2154;-0.121809;44.874373;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321164;CRICKET SAS;;CRICKET SAS;Saint-Hippolyte;200035533;CC du Grand Saint Emilionnais
0005209008;MAIRIE - Bordeaux  Caudéran;Rue Poujeau;;;33000;33063;Bordeaux;;;417958;6423461;2154;-0.571086;44.852911;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209008;MAIRIE - Bordeaux  Caudéran;;MAIRIE - Bordeaux  Caudéran;Bordeaux;243300316;Bordeaux Métropole
0003106778;AGLD - site Libourne;35 rue de l'Industrie;;;33500;33243;Libourne;;49803969200013;444604;6429477;2154;-0.237225;44.917365;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106778;AGLD;site Libourne;AGLD — site Libourne;Libourne;200070092;CA du Libournais
0003106597;ARTBOIS 24;8, rue Paul Gros;;;33270;33167;Floirac;;34451027600027;421919;6420903;2154;-0.519558;44.831504;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106597;ARTBOIS 24;;ARTBOIS 24;Floirac;243300316;Bordeaux Métropole
0100051908;CARROSSERIE 113;30, cours du Général de Gaulle;;;33640;33007;ARBANATS;45;79014763100044;430735;6403300;2154;-0.398535;44.676652;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100051908;CARROSSERIE 113;;CARROSSERIE 113;Arbanats;200069581;CC Convergence Garonne
0053326689;SCEA MALLET FRERES;;Maco;;33710;33525;Tauriac;01;30963366700014;424470;6446658;2154;-0.50176;45.064184;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326689;SCEA MALLET FRERES;;SCEA MALLET FRERES;Tauriac;243301223;CC du Grand Cubzaguais
0005208828;KP1;Lartigue;2 chemin de Lartigue;;33750;33141;Croignon;;97632030900108;434826;6420380;2154;-0.356119;44.831858;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208828;KP1;;KP1;Croignon;243301355;CC les Coteaux Bordelais
0003106269;PERROT Sébastien;13, Bernat Crabes;;;33210;33357;Roaillan;;;439663;6384550;2154;-0.276168;44.511401;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106269;PERROT Sébastien;;PERROT Sébastien;Roaillan;200043974;CC du Sud Gironde
0005212470;EPALIA;Lieu-dit Les Sagnas;Route de Cabanac BP 2;;33720;33225;Landiras;33;33000087800398;426137;6391635;2154;-0.450066;44.56994;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212470;EPALIA;Landiras;EPALIA — Landiras;Landiras;200069581;CC Convergence Garonne
0003101787;VIDEAU Philippe (ex DLB);3 route des Valentons;;;33450;33433;Saint-Loubès;;;429447;6431258;2154;-0.43009;44.927626;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101787;VIDEAU Philippe (ex DLB);;VIDEAU Philippe (ex DLB);Saint-Loubès;243301249;CC Les Rives de la Laurence
0005214038;EARL CHOLLET DOMAINE DE LA POTOUSE;CHEMIN DE LA POTOUSE;;;33910;33393;Saint-Denis-de-Pile;01;33855430600013;450790;6438990;2154;-0.163729;45.005203;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214038;EARL CHOLLET DOMAINE DE LA POTOUSE;;EARL CHOLLET DOMAINE DE LA POTOUSE;Saint-Denis-de-Pile;200070092;CA du Libournais
0003102046;EARL GUIRONNET FRERES;AUX GRAVES;;;33350;33127;Civrac-sur-Dordogne;01;43520530700018;456736;6419404;2154;-0.078632;44.831113;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102046;EARL GUIRONNET FRERES;;EARL GUIRONNET FRERES;Civrac-sur-Dordogne;243301454;CC Castillon/Pujols
0005201099;ARNAUD;16 rue de l'Egalité;;;33730;33336;Préchac;16;34009225300012;432999;6372667;2154;-0.353583;44.402007;false;false;false;false;false;true;true;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201099;ARNAUD;;ARNAUD;Préchac;200043974;CC du Sud Gironde
0005201295;BEYNEL-MANUSTOCK;ZI Peucherbes;21, rue Jacques Beynel;;33770;33498;Salles;16;38058196700037;396246;6391489;2154;-0.825977;44.556234;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201295;BEYNEL-MANUSTOCK;;BEYNEL-MANUSTOCK;Salles;243301405;CC du Val de l'Eyre
0005201184;ZODIAC INTERNATIONAL;86 Impasse du Forestier;;;33127;33422;Saint-Jean-d'Illac;;72980083900072;401422;6417784;2154;-0.776711;44.794931;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201184;ZODIAC INTERNATIONAL;;ZODIAC INTERNATIONAL;Saint-Jean-d'Illac;243301165;CC Jalle-Eau-Bourde
0053318677;SOCIETE CIVILE DU CHATEAU DU LORT;2  RTE DE MONTUSSAN;;;33370;33554;Yvrac;01;33087270600024;427673;6425522;2154;-0.449377;44.875336;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318677;SOCIETE CIVILE DU CHATEAU DU LORT;Yvrac;SOCIETE CIVILE DU CHATEAU DU LORT — Yvrac;Yvrac;243301249;CC Les Rives de la Laurence
0053321181;EARL DES VIGNOBLES DENECHAUD;46 le Bourg;;;33620;33439;Saint-Mariens;01;43763488400013;431683;6452394;2154;-0.413353;45.118624;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321181;EARL DES VIGNOBLES DENECHAUD;;EARL DES VIGNOBLES DENECHAUD;Saint-Mariens;243301181;CC Latitude Nord Gironde
0053326677;RECULET JEAN-LOUIS;;2 Le Camplat;;33620;33439;Saint-Mariens;01;32757479400019;433023;6452525;2154;-0.396399;45.120323;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326677;RECULET JEAN-LOUIS;;RECULET JEAN-LOUIS;Saint-Mariens;243301181;CC Latitude Nord Gironde
0005205635;SOCOPA;Complexe de la viande;Quai de Paludate;;33000;33063;Bordeaux;10;50851378500073;419319;6420636;2154;-0.552269;44.828055;false;false;false;false;false;true;false;Non Seveso;false;DDPP 33;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205635;SOCOPA;;SOCOPA;Bordeaux;243300316;Bordeaux Métropole
0005200808;THALES AVIONICS;Rue Toussaint Catros;;;33185;33200;Le Haillan;;61203949500439;408208;6424197;2154;-0.694795;44.855493;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200808;THALES AVIONICS;;THALES AVIONICS;Le Haillan;243300316;Bordeaux Métropole
0005209237;BORDEAUX METROPOLE;71 Cours Louis Fargues;;;33000;33063;Bordeaux;36;41003460700763;418485;6424967;2154;-0.565283;44.866671;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209237;BORDEAUX METROPOLE;Bordeaux — 71 Cours Louis Fargues;BORDEAUX METROPOLE — Bordeaux — 71 Cours Louis Fargues;Bordeaux;243300316;Bordeaux Métropole
0003102000;EAR VICOMTE LOIC DE ROQUEFEUILLE;DOMAINE DE CHATEAUNEUF;;;33670;33431;Saint-Léon;01;34837525400011;440882;6412879;2154;-0.275626;44.766673;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102000;EAR VICOMTE LOIC DE ROQUEFEUILLE;;EAR VICOMTE LOIC DE ROQUEFEUILLE;Saint-Léon;243301215;CC du Créonnais
0005213206;EARL MERLANDE;LD DARDONNET;;;33190;33428;Saint-Laurent-du-Plan;01;40857323600028;452453;6396241;2154;-0.121199;44.621225;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213206;EARL MERLANDE;;EARL MERLANDE;Saint-Laurent-du-Plan;200044394;CC du Réolais en Sud Gironde
0005207516;MAIRIE - Baurech;;;;33880;33033;Baurech;;;427613;6408792;2154;-0.440908;44.724832;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207516;MAIRIE - Baurech;;MAIRIE - Baurech;Baurech;243301439;CC des Portes de l'Entre-Deux-Mers
0005213120;EARL MAURO Jean Christophe;BERARD;;;33220;33467;Saint-Quentin-de-Caplong;01;40218541700019;473504;6414920;2154;0.13544;44.796451;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213120;EARL MAURO Jean Christophe;;EARL MAURO Jean Christophe;Saint-Quentin-de-Caplong;243301371;CC du Pays Foyen
0005212885;SOCIETE CIVILE DU CHATEAU BARREYRES;CHATEAU BARREYRES;;;33460;33220;Arcins;01;32049753000016;409123;6449743;2154;-0.698365;45.085634;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212885;SOCIETE CIVILE DU CHATEAU BARREYRES;;SOCIETE CIVILE DU CHATEAU BARREYRES;Lamarque;243301447;CC Médoc Estuaire
0053319952;SCEA DES VIGNOBLES MOURGUES;LES GAURIES;;;33220;33094;Caplong;01;78885172300015;475608;6410358;2154;0.164098;44.75609;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053319952;SCEA DES VIGNOBLES MOURGUES;;SCEA DES VIGNOBLES MOURGUES;Caplong;243301371;CC du Pays Foyen
0005206843;Mme Marie-Thérèse MARTINGORENA;Aire de Chasie;CD 932;;33430;33036;Bazas;;;444365;6375671;2154;-0.212519;44.433278;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206843;Mme Marie-Thérèse MARTINGORENA;;Mme Marie-Thérèse MARTINGORENA;Bazas;200043982;CC du Bazadais
0053326632;SARL DE MALPONT;DOMAINE DE TAURES;TAURES;;33470;33199;Gujan-Mestras;;47823344800016;375375;6395995;2154;-1.091344;44.587333;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326632;SARL DE MALPONT;;SARL DE MALPONT;Gujan-Mestras;243300563;CA Bassin d'Arcachon Sud (COBAS)
0005200529;BORDEAUX FER;;;;33000;33063;Bordeaux;;48894747400018;417958;6423461;2154;-0.571086;44.852911;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200529;BORDEAUX FER;;BORDEAUX FER;Bordeaux;243300316;Bordeaux Métropole
0005213996;SCEA DU CHATEAU BARET;CHATEAU BARET;;;33140;33550;Villenave-d'Ornon;01;44405256700013;417938;6414521;2154;-0.56623;44.772496;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213996;SCEA DU CHATEAU BARET;;SCEA DU CHATEAU BARET;Villenave-d'Ornon;243300316;Bordeaux Métropole
0005208751;ASPHALTE AQUITAINE SARL;Lieu-dit Bâche de l'Eau;;;33700;33281;Mérignac;43;39425504600036;409261;6423593;2154;-0.681124;44.850504;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208751;ASPHALTE AQUITAINE SARL;;ASPHALTE AQUITAINE SARL;Mérignac;243300316;Bordeaux Métropole
0053311870;BRULATOUT DANIEL;AU CROSS;;;33240;33018;Val de Virvée;01;34457045200021;431667;6441481;2154;-0.407569;45.02045;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053311870;BRULATOUT DANIEL;;BRULATOUT DANIEL;Val de Virvée;243301223;CC du Grand Cubzaguais
0053309820;SCEA VIGNOBLES JALOUSIE BEAULIEU;La Jalousie;;;33133;33179;Galgon;01;38947722500012;439867;6438074;2154;-0.301752;44.992937;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053309820;SCEA VIGNOBLES JALOUSIE BEAULIEU;;SCEA VIGNOBLES JALOUSIE BEAULIEU;Galgon;243301397;CC du Fronsadais
0003106617;CAISSERIE DU BAZADAIS;10 à la Ran Est;;;33430;33507;Cudos;16;38044860500010;446140;6369962;2154;-0.187343;44.382577;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106617;CAISSERIE DU BAZADAIS;;CAISSERIE DU BAZADAIS;Sauviac;200043982;CC du Bazadais
0003106049;SCA LES VIGNERONS DE TUTIAC;L'EMIGRE;D117E2;;33720;33120;Cérons;11;39259892600013;435469;6397609;2154;-0.335823;44.627281;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106049;SCA LES VIGNERONS DE TUTIAC;;SCA LES VIGNERONS DE TUTIAC;Cérons;200069581;CC Convergence Garonne
0053320905;SCEA CARDARELLI;LA BORNE;;;33790;33277;Massugas;01;38528353600014;471160;6411178;2154;0.107554;44.762015;false;false;false;false;false;true;false;Non Seveso;false;DDPP 33;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320905;SCEA CARDARELLI;;SCEA CARDARELLI;Massugas;243301371;CC du Pays Foyen
0053325048;EARL VIGNOBLES JEAN BERNARD SABY ET FILS;CHATEAU SAINT ANDRE CORBIN;;;33570;33290;Montagne;01;41175164700016;452013;6430810;2154;-0.144086;44.932052;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325048;EARL VIGNOBLES JEAN BERNARD SABY ET FILS;;EARL VIGNOBLES JEAN BERNARD SABY ET FILS;Montagne;200035533;CC du Grand Saint Emilionnais
0005209316;REGIE DE L'EAU DE BORDEAUX METROPOLE;Rue Louis Blériot;;;33130;33039;Bègles;84;81748866100056;420712;6417497;2154;-0.532886;44.800385;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209316;REGIE DE L'EAU DE BORDEAUX METROPOLE;;REGIE DE L'EAU DE BORDEAUX METROPOLE;Bègles;243300316;Bordeaux Métropole
0003103227;GRIFE - JOUE CLUB (ex GEMFI SAS);Parc d'Activités Jarry IV - Lot 1;Chemin Saint-Eloi;;33610;33122;Cestas;41;33975372500037;403648;6408687;2154;-0.743146;44.714077;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103227;GRIFE;JOUE CLUB (ex GEMFI SAS);GRIFE — JOUE CLUB (ex GEMFI SAS);Cestas;243301165;CC Jalle-Eau-Bourde
0005212955;EARL VIGNOBLES JEAN BERNARD TEILLET;AUX CAVES;;;33540;33105;Castelviel;01;32335484500014;450447;6400534;2154;-0.148622;44.659126;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212955;EARL VIGNOBLES JEAN BERNARD TEILLET;;EARL VIGNOBLES JEAN BERNARD TEILLET;Castelviel;200069599;CC Rurales de l'Entre-Deux-Mers
0003103595;SCI RUSTEZE (AUTO GALLERY);208 av de Soullac;;;33320;33519;Le Taillan-Médoc;68;78988930000016;410186;6431516;2154;-0.674094;44.922148;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103595;SCI RUSTEZE (AUTO GALLERY);;SCI RUSTEZE (AUTO GALLERY);Le Taillan-Médoc;243300316;Bordeaux Métropole
0005203683;SARL LES PIERRES DE FRONTENAC;Le Bernat;;;33420;33209;Jugazan;;45070130500010;450400;6414966;2154;-0.156489;44.788937;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005203683;SARL LES PIERRES DE FRONTENAC;Jugazan;SARL LES PIERRES DE FRONTENAC — Jugazan;Jugazan;243301454;CC Castillon/Pujols
0005211798;BORDEAUX METROPOLE déchetterie Paludate;Quai de Paludate;;;33000;33063;Bordeaux;84;24330031600219;419799;6420282;2154;-0.546001;44.825065;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211798;BORDEAUX METROPOLE déchetterie Paludate;;BORDEAUX METROPOLE déchetterie Paludate;Bordeaux;243300316;Bordeaux Métropole
0005209682;HOTEL PULLMAN BORDEAUX AQUITANIA;avenue Jean Gabriel Domergue;;;33000;33063;Bordeaux;;43970876900021;418593;6427495;2154;-0.565361;44.889452;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209682;HOTEL PULLMAN BORDEAUX AQUITANIA;;HOTEL PULLMAN BORDEAUX AQUITANIA;Bordeaux;243300316;Bordeaux Métropole
